,AAPL,ABNB,ADBE,ADI,ADP,ADSK,AEP,ALGN,AMAT,AMD,AMGN,AMZN,ANSS,ASML,AVGO,AZN,BIIB,BKNG,BKR,CDNS,CEG,CHTR,CMCSA,COST,CPRT,CRWD,CSCO,CSGP,CSX,CTAS,CTSH,DDOG,DLTR,DXCM,EA,EBAY,ENPH,EXC,FANG,FAST,FTNT,GEHC,GFS,GILD,GOOG,GOOGL,HON,IDXX,ILMN,INTC,INTU,ISRG,JD,KDP,KHC,KLAC,LCID,LRCX,LULU,MAR,MCHP,MDLZ,MELI,META,MNST,MRNA,MRVL,MSFT,MU,NFLX,NVDA,NXPI,ODFL,ON,ORLY,PANW,PAYX,PCAR,PDD,PEP,PYPL,QCOM,REGN,ROST,SBUX,SIRI,SNPS,TEAM,TMUS,TSLA,TTD,TXN,VRSK,VRTX,WBA,WBD,WDAY,XEL,ZM,ZS
PCAR,0.7810434787895596,0.7481464611441918,0.9339040725424442,0.19339338510585566,0.5117146815017857,0.6565758010882959,-0.6965963432133813,-0.27662968613165684,0.8901504493286253,0.7748999060691908,0.6077087689301464,0.9090427009236759,0.27459002065411514,0.2861304045484433,0.9300640020452641,-0.4678114588866326,-0.6844449241893156,0.9155982507011682,0.7116021312801186,0.8926374297516095,0.8891678168695337,0.49761210645397097,0.7323293163280494,0.9410778902362387,0.8499979010564614,0.8773188089505499,0.37356940593428717,0.6507266319801652,0.5109343057634088,0.9226172664597041,0.8386396822517654,0.847297613080403,-0.4873615238812817,-0.0445507310154737,0.6227511669550775,-0.39362954768458186,-0.7628301034176574,-0.6678908780762116,0.6058386860611894,0.8999430374489292,-0.13411970660096578,-0.2004769296312117,-0.40231237944483783,-0.39323467835483766,0.8150241068379327,0.8119513638578908,-0.016607309192016816,0.305074661775216,-0.8056689350862092,0.8835853021718312,0.9335150121650945,0.6066951607588877,-0.6777769560284548,-0.47122109067817364,-0.6256139680019879,0.9037839545982469,-0.7347402767073381,0.9053737243515771,0.8526069249396326,0.9394824117153572,0.5050506151499682,0.14291672851984685,0.7146336283540489,0.8832091243142459,0.28021992443452803,-0.7940823277749167,0.7070897860879926,0.8409721441122591,0.8369194022170816,0.8611726836349222,0.8732335610836719,0.8391830148974231,0.7937309149595609,0.23865489255133313,0.7144160415115827,0.9060238499423126,0.6896145884243781,1.0,0.7350199062629669,-0.4096187706286218,-0.630754246375928,0.3546575628672044,0.5659609646273285,0.7784117923975058,-0.5414671997249415,0.42451822447958,0.9040756444359064,0.8131076056541516,0.3315523035738834,0.7512459125094512,0.6364530019464315,-0.45651536963389155,0.8042432906629431,0.8087013700844186,-0.7731875288376641,-0.6003047960878167,0.9070695785769952,-0.6769973636268997,-0.08623585539691393,0.904923185986231
PDD,0.294334508548927,0.3922848461619053,0.6566696718048144,-0.01007733064141504,0.35858922743374716,0.7373113359845276,-0.4279264957481708,-0.58099117592898,0.5727764085848502,0.4910483249197828,0.7902887624534899,0.5787732733504066,-0.09869814988408948,0.1507375137529301,0.6417385561424452,-0.6268552775655143,-0.7085885889365325,0.6591871462135505,0.46148886568639996,0.6099553308000897,0.7313481396583129,0.4034760049173853,0.3543396140909946,0.8109506619137478,0.44554510757592913,0.8098870038238346,0.04381753362743845,0.3288091850365611,0.3650812570687596,0.743090626732811,0.7120042797613051,0.5806079160372917,-0.4692806114940545,-0.1951334963104565,0.41393002648075367,-0.3411939413926842,-0.5086538901613851,-0.6755030531467948,0.6711782404021741,0.6306029838000689,-0.5791700493016905,-0.42562272235515597,-0.346544941434499,0.022342430373814018,0.47543561115221306,0.4639183397302479,0.0687319444156103,0.19718645122968895,-0.7126888538634845,0.7921077425297696,0.7694128244737092,0.1392349186800479,-0.3409696249176477,-0.19634165031754772,-0.283216952098771,0.7214329715089857,-0.5305467432890973,0.6000585412621021,0.6798408971911745,0.7019911305411017,0.3041707064656234,-0.26543916260200456,0.7039458651586681,0.4832236297792157,-0.16094318170008098,-0.46772530531750317,0.2755117381721395,0.47624551819625277,0.7310379645980688,0.5698541828301805,0.45503655247563934,0.5631856770748493,0.5323285674135692,-0.22998213350185442,0.23248690601267455,0.6296559227319563,0.5619515997915625,0.7350199062629669,1.0,-0.7433189358881046,-0.3942585839425648,0.6155641319450011,0.6085313491426273,0.9127007756667331,-0.39547836750369575,0.5412611446735123,0.6881875961191962,0.733702544409419,0.6768350013382686,0.29925400383028844,0.09118135455492143,-0.44012651267041836,0.38466471810279146,0.543868387709066,-0.5531293392916034,-0.4357568321835697,0.6752419158338694,-0.37591734878634414,0.12150027118269992,0.8425063096814576
PEP,0.06293874849108447,-0.02346942299629771,-0.426472198615439,0.4588877727592907,-0.27087009755504365,-0.38679098596240824,0.5122527478899334,0.6389284963211554,-0.27600731982499277,-0.11290819404119509,-0.694384028283476,-0.26510242925308436,0.4241297867202649,0.2694413240869351,-0.32127209319087274,0.7567120884054406,0.7036368724967492,-0.3013683779532523,-0.39808043058341824,-0.33677811462145457,-0.5911032095914,-0.49629025399788396,-0.13286247673438698,-0.4463073186798151,-0.1649383007852997,-0.48095118464949765,-0.13609651929918523,0.02521594648544609,0.10183653994524491,-0.355834130149913,-0.3738045367827175,-0.15426224998669832,0.6854847930897573,0.6460992347673977,-0.03776937126763828,0.40459777762617827,0.40549353206348804,0.555822637015927,-0.6980501845205993,-0.28387477925454924,0.7258057716016706,0.6468826941743109,0.33725940581811253,0.024564297293800004,-0.27350646927478006,-0.26048866849673435,0.2907938658806121,0.34112385323437316,0.6495849330989039,-0.41362163595308016,-0.4384724087697649,0.30209939970220784,0.21270572790594675,0.2990656559333699,0.44130811927336255,-0.3997114042298898,0.3753597239816378,-0.23854941232848245,-0.2524740119932517,-0.34455187922476044,0.08072228009756065,0.7379632424218862,-0.2850425662035242,-0.2190243547589898,0.6159015732127232,0.3454862710163249,-0.019504051058851214,-0.1443942053018198,-0.37081531084420827,-0.2162355240829511,-0.21495364595742272,-0.18944594358818562,-0.42019501795149533,0.3430607183497475,0.09467634154230373,-0.3206026087990584,-0.26716627517782376,-0.4096187706286218,-0.7433189358881046,1.0,0.3964997525508562,-0.2791249452468159,-0.4473213555194707,-0.5889630928771391,0.45590437964766384,-0.36359804641613885,-0.44630358987761215,-0.48560974508931964,-0.37055460536537255,-0.10121016511051113,0.08400433368230646,0.5622067470929313,-0.17124027542612222,-0.2230611564984808,0.5048233700795309,0.4103237956592493,-0.264620591498782,0.4386428475919752,0.04928673714250694,-0.549898407810812
PYPL,-0.6118899944503169,-0.24934252929622489,-0.7321481661460615,0.2834911554984258,-0.2682279768535097,-0.12738260361016085,0.8835370977205536,0.4611072202467408,-0.676022055431188,-0.6117671189433717,-0.46238889034685926,-0.7520354318299234,-0.04063326104399459,0.09150976341477284,-0.6946657970269068,0.24359071139167962,0.5469692924943752,-0.666523334100646,-0.4606185409289948,-0.7518489569285949,-0.7927050503901834,-0.3735166086932215,-0.5868828300919636,-0.6035262009648669,-0.786467384354537,-0.6890204904960534,-0.4194660981148397,-0.2715808695185248,-0.052280027747256735,-0.6744992675976111,-0.44656733869336207,-0.5106262234151574,0.7253877712712024,0.42959216163669195,-0.33987947519578854,0.7533619673964053,0.9077091837748692,0.6584897923097405,-0.4909518228790959,-0.6411027832372475,0.2108246196860547,0.36672629603387386,0.7252330143848055,0.611725792045658,-0.8242359106535091,-0.8216185168676553,0.5399518041926534,0.3371348251539656,0.8216032860607194,-0.6010912910175683,-0.6614318654523119,-0.40062245948562325,0.8531309238403463,0.7632652619319177,0.7706682577952769,-0.6572197005106184,0.8635315841372876,-0.6770998100130698,-0.6219226918207221,-0.6293878943914303,0.1536468281915173,-0.14782176070903008,-0.5217510722220924,-0.7935187865252539,-0.24611217981451278,0.8935118492794787,-0.4530473550632261,-0.7533983691135108,-0.6467250380024301,-0.5637171058060022,-0.7731708787003051,-0.3024925567829292,-0.4967156439522319,-0.07917164976024034,-0.7048797818272686,-0.705486790474446,-0.18013211629612702,-0.630754246375928,-0.3942585839425648,0.3964997525508562,1.0,0.29194442450239194,-0.4845147280429723,-0.3633417431086611,0.6656193236171052,0.11513225203673261,-0.7694111438490151,-0.499313955834237,0.03626959537332213,-0.47799984821411245,-0.5631840710398034,0.8157998202449415,-0.8175355552687961,-0.6762861304514549,0.894352173273085,0.8354278409363443,-0.5959792439867471,0.7836339900271208,0.5804930101253689,-0.6202189871879056
QCOM,0.09618800002346829,0.28586773168907104,0.21081969794726332,0.4723232857653384,-0.0051717244503473574,0.6992306447460989,0.21781509232074983,-0.18896388708587897,0.23989328013631897,0.31682813212435273,0.2883478584249363,0.16391173308330453,0.13834248207169592,0.572542042580834,0.2915352472078324,-0.3219353218925951,-0.2371055416582423,0.23731727318556184,0.03587334088284712,0.22402661663798326,0.15430203155087166,-0.057823798935059345,-0.06600363444464892,0.4566823583291908,0.05588565157318152,0.4004728916308818,-0.30247829293862394,0.2693740049833795,0.49425664389683427,0.36959340329848284,0.39175108595313707,0.38367787898030964,0.2050797090812571,0.39407903858543486,0.35616949437113554,0.19881097899964598,0.1262337021398007,-0.27402688092025274,0.1499474512516374,0.3515198561708272,-0.19962199533497946,0.1698141801240578,0.30315335849417546,0.4094070656623412,-0.03355710918368528,-0.04103601756486898,0.5534115984947424,0.6127747456737818,-0.0642257579111272,0.45143855304270947,0.3267088326266096,0.07046707800474031,0.18148865239107742,0.309622569698761,0.293337874145814,0.37355313650645133,0.06329620821069588,0.2694166728269003,0.3513387127563547,0.2970563221413142,0.6358362163020583,-0.11780282144087831,0.4033249092043198,0.04976265711276053,-0.07197565348552894,0.10120182328701412,0.17042583913860498,0.1312323749612699,0.41167154151459107,0.3643579935883987,0.03756414575304159,0.4706248510020787,0.12259514770528616,-0.22466990929300623,-0.11635670680983158,0.2466167892221602,0.40240633144129995,0.3546575628672044,0.6155641319450011,-0.2791249452468159,0.29194442450239194,1.0,0.21771640459410507,0.6168037092592229,0.16274454617754594,0.5949817606612899,0.25147947820927097,0.3829283034012069,0.661203598206747,0.09719738596896917,-0.20028355495710465,0.2749530174726954,-0.14955871427274986,0.1727822174405706,0.14570349940599212,0.22272207816161765,0.3557397594571463,0.22051625344597375,0.5442223873836772,0.48035877380700137
REGN,0.3177229807093958,0.3516555955591305,0.541519299641104,0.028038827709683786,0.3385721598215127,0.4470929281513793,-0.4513480918120083,-0.21613722333507573,0.45952211071134963,0.4443414998238173,0.7538088312634597,0.5043950283852813,0.18189781259135918,-0.10719750063738925,0.5086277183061007,-0.19592496082401284,-0.48629802072557926,0.7164895854461799,0.34365982313824556,0.5680032900855018,0.5694308685600552,0.34185266720002544,0.42411245382883533,0.6424997890999892,0.4406928529746767,0.6751662007950512,0.33882843980792327,-0.005864810896683929,0.009113989135997315,0.6001961754066293,0.513259987540774,0.2737447846966571,-0.4856646802438832,-0.3109618285092978,0.19948222686588182,-0.4745209635740768,-0.5536945488689864,-0.5572184863430554,0.5895555292778507,0.5200056287057251,-0.3770363833672011,-0.2171035654301084,-0.29746745183019974,-0.010058587698636925,0.5459146754263747,0.5411478246612154,-0.3182298695596576,0.042511409063799924,-0.5271637969706444,0.673761244412058,0.7198036835319868,0.12665100158915504,-0.5781304491548078,-0.14217642043550768,-0.37226594994714596,0.4698508605030102,-0.5758925806318125,0.4960661669552038,0.6633437638822335,0.605867843020948,0.032179452666900844,-0.022922268744019054,0.6942012010968052,0.5214191036978187,0.007720471565394431,-0.49974196477236676,0.1425640760714962,0.44723506107473426,0.6079894109214402,0.3407452339845632,0.47949002139420605,0.33988765610978444,0.5052058896432424,-0.06202179733020592,0.31436698673588687,0.5568481249529502,0.2773810996402368,0.5659609646273285,0.6085313491426273,-0.4473213555194707,-0.4845147280429723,0.21771640459410507,1.0,0.5537620325956081,-0.4446168291072266,0.04026872287712772,0.5377177277794026,0.6785849360018095,0.4719771211834175,0.2846323556029474,0.22936248183193178,-0.41939400292457113,0.4462678910496643,0.5972954109919412,-0.5334268649784392,-0.3656405111840827,0.6135123385235997,-0.41557137174399505,-0.09589468954522416,0.5424178890805796
ROST,0.37347685257316454,0.42898337572201123,0.7110432265915735,0.03592066737908083,0.47022651802111304,0.7642900385975865,-0.39405002968291375,-0.49067455801386056,0.634802396886543,0.5095384839756554,0.7726561414018266,0.6613659161648409,-0.0782251765724805,0.29133417852260957,0.686764487799571,-0.5431681418333417,-0.6469554365579093,0.7070786341690953,0.5603295898324422,0.6123616502467689,0.7576234262681185,0.45751299400451095,0.4982073592404179,0.8267991827705711,0.5072169062495839,0.7636480621374365,0.10209095170016773,0.5067574940760159,0.4815667264427362,0.784622385053339,0.8227932744988392,0.6660416742320429,-0.3423387245532767,-0.0870898458197137,0.5046282835639555,-0.2227503234471161,-0.5176725510274823,-0.5913311345550906,0.6746020407480181,0.6758120297072491,-0.5305625467725142,-0.3959428320655522,-0.4082167780719826,0.037460529847744985,0.5113364519663596,0.5010160055517447,0.19012160826296584,0.34422754073977446,-0.7024639527291237,0.8128211106949604,0.7931327530748589,0.28671345093655903,-0.28764105064827994,-0.12784536819995357,-0.27258085545393185,0.7964465171833294,-0.4996273763772338,0.6764227752755948,0.7287121160192744,0.7822021450670585,0.3551689729365944,-0.1057424214097859,0.6920753986241293,0.5125410192328752,0.03782826594441146,-0.4485956110121842,0.3822560259679174,0.526641988924285,0.7489312002322689,0.6966051177597967,0.5137128295796604,0.630711188292589,0.5891759658476221,-0.17529899772943153,0.36647015196246496,0.6209002290772112,0.6784670754929505,0.7784117923975058,0.9127007756667331,-0.5889630928771391,-0.3633417431086611,0.6168037092592229,0.5537620325956081,1.0,-0.27252985668602675,0.6550321335387601,0.6869767622212429,0.7204184300117077,0.6460728327510334,0.33487775889314797,0.14218451729722037,-0.3696671052085711,0.4478449911483913,0.5954299159431787,-0.5272489894857851,-0.409702986229755,0.7196963254014928,-0.3717741619587386,0.14225693736653408,0.8369398367113161
SBUX,-0.4299609987268768,-0.4178852546758861,-0.5873256769839867,0.13754570524831747,-0.3991192676406372,-0.27041190656954817,0.7674772480518012,0.12313414785145343,-0.6072273737326083,-0.5015521996703591,-0.39702226583646466,-0.5655296309610849,-0.19940003385233843,0.10152715409956098,-0.6064359239546008,0.3359814942411639,0.47276840033942985,-0.5487252372566419,-0.4825211801496145,-0.5502874761051323,-0.5913774362650334,-0.3889235626224181,-0.4994940084937111,-0.5386203173751991,-0.5132362981232654,-0.5542812210138371,-0.5801811099964702,-0.24211978171216558,-0.08412071229283527,-0.4930379165062454,-0.4460393040493093,-0.41611345723270776,0.66855865089623,0.37365889276863684,-0.10451938174212234,0.4765898650111853,0.5769112382014291,0.6598334486907177,-0.36637955726100646,-0.455450287925286,0.03071519822892762,0.368512711950143,0.32679230995168945,0.5334074173102467,-0.6462327419879245,-0.6473895433208791,0.38989949799032697,0.16116539998506246,0.5630599312439445,-0.46377582683552043,-0.5572002736614631,-0.2683511027105436,0.6083360743802759,0.5635939451454747,0.6901797874344948,-0.516350031803558,0.6218482637452095,-0.5570363789485854,-0.3910062102520536,-0.5213199547732699,-0.10678436526507633,0.12631089346938137,-0.271208223842182,-0.6175862255819047,-0.002996758683199257,0.5754472939279827,-0.5086178395633808,-0.48016701786146215,-0.4479145093976886,-0.4203792243358197,-0.6401625932156014,-0.4736976772645858,-0.5465351081864067,-0.3808614240303799,-0.3045613114951957,-0.6409239239792637,-0.27995247480193974,-0.5414671997249415,-0.39547836750369575,0.45590437964766384,0.6656193236171052,0.16274454617754594,-0.4446168291072266,-0.27252985668602675,1.0,0.0189107517587985,-0.5683290394276329,-0.6328078316362592,0.1086537897796971,-0.6031563131701043,-0.5585415109727145,0.39167537072111985,-0.6420082837424508,-0.49193598090734586,0.6916568566401853,0.5816664683562823,-0.5756464288362776,0.7685243342716922,0.1666576596993531,-0.5611556556225846
SIRI,0.05251144655782796,0.2513756029171911,0.34602544425671933,2.5188071977173618e-05,0.45853946921984173,0.5220660142000183,-0.014840406883539098,-0.27523832003426096,0.264047547615948,0.13029839667704135,0.4967394618811715,0.2710209925224211,-0.16716702134273495,0.2709341885195134,0.3309934858200625,-0.40452009907582187,-0.29403813760804054,0.27230656259171504,0.4646249372305785,0.1650637336823103,0.37804630241374826,0.42968515653446343,0.30220575987178905,0.4564789873748996,0.10030536789560766,0.26431905491789653,0.008787381546669339,0.49214035686631624,0.4618151005551802,0.36499655047974805,0.533326635371466,0.39190292089489415,0.017663616612092477,0.02272170815258004,0.4221812116441538,0.2575754119039698,-0.04087310599705796,-0.16392895780864467,0.46006063893276034,0.2635949364142291,-0.30960673996252985,-0.26055293569599736,-0.08651046301287989,0.27280147916322495,0.11846855546187358,0.11125555828915859,0.4726015848772281,0.40449422994026996,-0.2834551194360901,0.3880741185350546,0.349688919960362,0.14013934968189962,0.23038776450632623,0.0567679812780305,-0.007968940488338684,0.43906919923223525,-0.04089328105192892,0.291075153854102,0.27159943304732037,0.40359027054559227,0.37817601342482826,-0.24357879783190026,0.13078534867827712,0.12204096403820053,-0.13670125092667695,0.02640773337888697,0.2851234112267431,0.1126703018713328,0.3267455570758205,0.4149835298351577,0.1495948396249933,0.48366516771693174,0.3732445769478624,-0.07033761200043075,-0.006770158842778281,0.17705000940314,0.6643981608685849,0.42451822447958,0.5412611446735123,-0.36359804641613885,0.11513225203673261,0.5949817606612899,0.04026872287712772,0.6550321335387601,0.0189107517587985,1.0,0.25286190614534176,0.3548213912341328,0.4461860535554749,0.1402632557171199,-0.006314272217340792,0.04961075812482767,0.107819564126734,0.2811300564672906,-0.07603028438132958,-0.06878347353467534,0.26766739615282964,-0.01881170783113482,0.29126378919749374,0.4491397274598073
SNPS,0.828713189931979,0.590811471378715,0.9473597157901616,0.09661901506563056,0.36983423082471173,0.5584572242894245,-0.7814960439642195,-0.4287328385172295,0.908157494695974,0.849475609174599,0.5336600013173881,0.9273466791356952,0.2490385880802473,0.31203207401395894,0.9382018455468454,-0.41583155074502326,-0.6731974279178093,0.8499377508640665,0.58504008300132,0.9753384272047416,0.903776752901265,0.3866735275314952,0.650932326082979,0.8838393228986491,0.9311307913979269,0.9214504966192537,0.3484768913747005,0.5970123918546552,0.4139122564008699,0.9233929416962409,0.7181432982762089,0.8397789777545512,-0.6196150107830825,-0.12031762448678782,0.6725584759364552,-0.5597676213302745,-0.8291183853905263,-0.7042948758665766,0.5559119952321471,0.8921926710222026,-0.14576640796354623,-0.19158540090296977,-0.48467474379792663,-0.5115024294328943,0.8849711520105615,0.8805205345491404,-0.15338620929754868,0.11168119143198012,-0.8516623848535884,0.883762979557767,0.9093146970545894,0.6057766348714555,-0.7871868509007437,-0.6306083460214252,-0.6749667105645856,0.9211806474787887,-0.8235229592824038,0.9123920386962693,0.8433187263237724,0.84614028147035,0.3624683605883559,0.15710647190078103,0.7585614095505637,0.9165066417009509,0.28640247325745033,-0.871158499957005,0.6949903274751414,0.9228302468428287,0.8900462198509334,0.8545589295905012,0.9081916759559128,0.7109460078239968,0.6745678770029011,0.14033316780456204,0.7628461483955992,0.9343283808660223,0.54840795471525,0.9040756444359064,0.6881875961191962,-0.44630358987761215,-0.7694111438490151,0.25147947820927097,0.5377177277794026,0.6869767622212429,-0.5683290394276329,0.25286190614534176,1.0,0.7465027223765353,0.24021948038220586,0.7070772363016127,0.6436304325312779,-0.5644585329397545,0.8505759135104556,0.7933172273533542,-0.8518866277482375,-0.738924231830338,0.885424451754616,-0.7002512880493544,-0.2104965296597978,0.9070548847931418
TEAM,0.5502300440255231,0.6850234318192286,0.7751907382632994,0.1739519396732775,0.5643148433527699,0.7902708028180865,-0.633233572265356,-0.09860455910645483,0.7880977785990338,0.6868495595556007,0.6426972306984964,0.7709741464214293,0.3008506749298821,0.2321873059224809,0.8099059455543729,-0.38495229001900566,-0.5443831381838873,0.8497178469795446,0.6817496650812837,0.7353664559322302,0.765795368885138,0.5154734767408552,0.6756798952867255,0.8603485229608169,0.6372624094968715,0.7862450121819087,0.48427811104574375,0.5037519672198744,0.37779309953578577,0.7766610323386256,0.8594281642051491,0.7028644706929684,-0.49422600233395314,-0.12781057722498065,0.3392162737275607,-0.2483666033191104,-0.5659835514504976,-0.7335731544979656,0.6256064315587355,0.7054596814296923,-0.17797382740129744,-0.24863486191344197,-0.2301075996553727,-0.21535027217262717,0.7252587962701483,0.7240557730411741,-0.04578987167866054,0.27953468149313293,-0.6149923337490698,0.7886217774965857,0.8593350465318083,0.4206529139434472,-0.5157803429247398,-0.2981550921713663,-0.5333448820161799,0.7827395102112688,-0.5555833349472068,0.7947369666734756,0.7074129246565568,0.8585474204155749,0.4443256370152477,-0.0362442652521072,0.6594080246667233,0.7175623058563356,0.15845124154591236,-0.5688625875637351,0.6485574452481553,0.6267492812391449,0.7817040401475485,0.7182360479480409,0.7229446102065327,0.7916586873607543,0.7508505913790333,0.32254473280288726,0.4249757305900389,0.7575017712381018,0.6240511706390532,0.8131076056541516,0.733702544409419,-0.48560974508931964,-0.499313955834237,0.3829283034012069,0.6785849360018095,0.7204184300117077,-0.6328078316362592,0.3548213912341328,0.7465027223765353,1.0,0.2955090982053815,0.680757676397596,0.5308679598028255,-0.2715764435856168,0.6484251308105373,0.6808512135115758,-0.616063175713306,-0.4291483642167392,0.8509649227170596,-0.6423878989150361,0.16599374704713574,0.8443077185231133
TMUS,-0.022150032052564828,0.06449697603275785,0.16691279884471097,0.16948795750604198,-0.06157098520842805,0.4647745407795398,0.18265100105387172,-0.485038275209131,0.06565114309927818,0.1848322920246725,0.6078175547248955,0.1383656245556649,-0.06267558796282005,0.15038587571388046,0.19865102810605934,-0.2807926732164709,-0.3462777349717019,0.31987078244010203,-0.042818591122861904,0.22279374273709668,0.22137559302080734,-0.01895237487701607,-0.09295766547170835,0.47352231551364987,0.06704089355110236,0.5016126613700628,-0.36365511611938606,-0.0031422190657279447,0.2817199297343069,0.42412937982786,0.3094571888049803,0.19214741363479967,0.04316822228260174,0.09429626889030973,0.3745439544464508,-0.13495354803672982,-0.08529384190702173,-0.2587305681388399,0.3529842361450312,0.33682632309897315,-0.44288508317586406,-0.022432717241359135,-0.02820168450642547,0.49444979732256455,0.00912869883844492,-0.00305228746190137,0.3166672909969446,0.354121095675093,-0.2682436596734281,0.5045920277770808,0.3969698187495912,-0.03835667914126056,-0.07594913656065216,0.21949940654071814,0.28464178394393647,0.2533670894573691,-0.1749765213148383,0.15277173867234645,0.4963715590187623,0.29612585767835264,0.16413181997316725,-0.10171318177019711,0.549755237524052,0.0679419969094762,-0.19283377213470343,-0.04111577149267889,-0.21069160452517802,0.13879685048542784,0.41163453718015025,0.15707523609911628,-0.022644703550804942,0.1526629123311555,0.08070250516284513,-0.5526056234882343,0.018684022943478946,0.2365466738162394,0.18112176211102932,0.3315523035738834,0.6768350013382686,-0.37055460536537255,0.03626959537332213,0.661203598206747,0.4719771211834175,0.6460728327510334,0.1086537897796971,0.4461860535554749,0.24021948038220586,0.2955090982053815,1.0,-0.18747097293494208,-0.33860295893740866,-0.11219329104053573,-0.08325003680865349,0.31012121251527835,-0.061882223488793436,-0.06135328794541583,0.2880875821794833,0.2634345637194995,0.15025257421128474,0.39625129945780346
TSLA,0.801693769627062,0.8249270579337042,0.7759448957392262,0.3310384136533079,0.47204594259489346,0.4959632992488073,-0.6730522166372416,0.1776354136070303,0.8251480704253037,0.6874313985077569,0.15509636026941628,0.7686669311932492,0.504348443040875,0.30360151466139434,0.778667795657536,-0.2561915079025229,-0.39930185262272844,0.6715660958956041,0.6670547483254138,0.7373628668077477,0.6393532581613275,0.4370885692492628,0.6970137555770473,0.6392030040367164,0.7558133592382194,0.5526453859974502,0.6243063330074238,0.6779818015780935,0.4113058400804475,0.6320351848520815,0.6475136256148138,0.741833298794534,-0.4262010495772735,0.04674920810204198,0.37577958433920644,-0.15565124951186038,-0.5529785816609073,-0.44139009806509905,0.27961357471726284,0.6606990762011691,0.33385280741494927,-0.02387256351549081,-0.07712430318400296,-0.6034423963781531,0.7389565279581713,0.7453049222997986,-0.07129716309109739,0.22436230637689467,-0.4921637937311989,0.5649735401502884,0.6699507754021939,0.6349650810052169,-0.5601665492585064,-0.48919230422008514,-0.6937966723066481,0.6831238079133701,-0.4817227191645545,0.7714842097950014,0.5102566604602767,0.6929844077737723,0.6054622675908526,0.19084747583132322,0.3651101948078837,0.7962388369430687,0.37592239906188396,-0.6272555529348243,0.865509770619805,0.7178639695745279,0.5612063600572519,0.7465551607448916,0.8420163299633328,0.8324484960560563,0.725466591153649,0.6849298669338861,0.6253874932387001,0.780864558216611,0.5322710096367319,0.7512459125094512,0.29925400383028844,-0.10121016511051113,-0.47799984821411245,0.09719738596896917,0.2846323556029474,0.33487775889314797,-0.6031563131701043,0.1402632557171199,0.7070772363016127,0.680757676397596,-0.18747097293494208,1.0,0.8643950288035844,-0.15098336722714178,0.7689016226617601,0.5629028774371369,-0.6069816447421836,-0.39734313524770154,0.7620557472258497,-0.7248437202850107,0.0814807556189191,0.6650865555940373
TTD,0.8241647824321214,0.7301023811083283,0.7144159162527168,0.21945768325225828,0.48120581387010436,0.23980014762918136,-0.6805203090585488,0.22457521658045063,0.7588258581883833,0.6412218148383171,0.08581425453459929,0.7487592099301885,0.509524009156147,0.19306514563201568,0.7149082211174086,-0.014955798843645975,-0.2468389514406225,0.6397550232414945,0.6250439157736593,0.6952224629756881,0.57583058822902,0.39845078661989486,0.7606421324324527,0.5276238554684561,0.7710310085375699,0.46220702938679037,0.6823373049017417,0.5970354472272648,0.29482627227051317,0.5584722950040834,0.490284797580282,0.6384712655459895,-0.390600033485189,-0.010056297585627205,0.42566442789317416,-0.24430825098740672,-0.6120236784848812,-0.31381814339194664,0.25286091101614644,0.592945715571892,0.431892363313626,0.01555978815283748,-0.24103302246685945,-0.6694958035186483,0.7936037998806246,0.8025736498122993,-0.21971769061215873,0.11813865348705055,-0.4359404723693548,0.4728822231835074,0.5980536104393119,0.7062698810264592,-0.6451126817862143,-0.5969710029754373,-0.7230673451509624,0.5945752372955858,-0.546606595128831,0.7285876465422518,0.4891279767390051,0.6254177259840838,0.3701906857308556,0.36622055288716737,0.2916980858731283,0.8180991076467844,0.49947986920452087,-0.6725379664338312,0.804179256362369,0.726781325655005,0.5045705528384848,0.6436545308585447,0.8453235890930177,0.6673872899853762,0.6533823698928998,0.7309351455428298,0.7245534008684319,0.7033329361582331,0.4479600188877641,0.6364530019464315,0.09118135455492143,0.08400433368230646,-0.5631840710398034,-0.20028355495710465,0.22936248183193178,0.14218451729722037,-0.5585415109727145,-0.006314272217340792,0.6436304325312779,0.5308679598028255,-0.33860295893740866,0.8643950288035844,1.0,-0.2353309300770405,0.8436229257716162,0.6212840481593565,-0.6254999440831236,-0.5031200612786889,0.6564729777282646,-0.7052400615183594,-0.1721025433414937,0.48970787869202714
